"","Length","GC"
"ENSG00000238039",655,0.529770992366412
"ENSG00000238040",2910,0.48659793814433
"ENSG00000238041",259,0.486486486486487
"ENSG00000238042",998,0.45190380761523
"ENSG00000238043",566,0.517667844522968
"ENSG00000238045",4039,0.574152017826195
"ENSG00000238046",195,0.343589743589744
"ENSG00000238047",901,0.390677025527192
"ENSG00000238048",822,0.388077858880779
"ENSG00000238049",268,0.425373134328358
"ENSG00000238051",448,0.399553571428571
"ENSG00000238054",466,0.474248927038627
"ENSG00000238055",326,0.438650306748466
"ENSG00000238057",2683,0.436079016026836
"ENSG00000238058",311,0.57556270096463
"ENSG00000238059",308,0.405844155844156
"ENSG00000238061",973,0.419321685508736
"ENSG00000238062",3693,0.539398862713241
"ENSG00000238063",1497,0.481629926519706
"ENSG00000238065",684,0.453216374269006
"ENSG00000238066",269,0.405204460966543
"ENSG00000238067",492,0.400406504065041
"ENSG00000238069",667,0.467766116941529
"ENSG00000238072",258,0.449612403100775
"ENSG00000238073",720,0.426388888888889
"ENSG00000238074",945,0.584126984126984
"ENSG00000238075",526,0.482889733840304
"ENSG00000238076",636,0.45125786163522
"ENSG00000238077",888,0.425675675675676
"ENSG00000238078",962,0.454261954261954
"ENSG00000238079",156,0.461538461538462
"ENSG00000238081",662,0.403323262839879
"ENSG00000238082",713,0.52875175315568
"ENSG00000238083",6756,0.491267021906454
"ENSG00000238084",478,0.539748953974895
"ENSG00000238085",344,0.540697674418605
"ENSG00000238086",3613,0.62773318571824
"ENSG00000238087",1600,0.44125
"ENSG00000238088",1155,0.364502164502164
"ENSG00000238090",923,0.540628385698808
"ENSG00000238092",574,0.470383275261324
"ENSG00000238094",319,0.592476489028213
"ENSG00000238097",1195,0.525523012552301
"ENSG00000238098",6574,0.486461819288105
"ENSG00000238099",1690,0.382248520710059
"ENSG00000238102",388,0.391752577319588
"ENSG00000238103",580,0.432758620689655
"ENSG00000238105",10957,0.487816008031395
"ENSG00000238107",1918,0.484880083420229
"ENSG00000238108",433,0.374133949191686
"ENSG00000238109",1393,0.493898061737258
"ENSG00000238110",748,0.657754010695187
"ENSG00000238111",457,0.457330415754923
"ENSG00000238113",3038,0.445358788676761
"ENSG00000238116",1873,0.414842498665243
"ENSG00000238117",509,0.483300589390963
"ENSG00000238118",510,0.515686274509804
"ENSG00000238120",548,0.461678832116788
"ENSG00000238121",3972,0.484138972809668
"ENSG00000238122",2481,0.560257960499798
"ENSG00000238123",376,0.563829787234043
"ENSG00000238124",164,0.451219512195122
"ENSG00000238125",2021,0.536368134586838
"ENSG00000238129",1352,0.350591715976331
"ENSG00000238131",625,0.4928
"ENSG00000238132",1312,0.466463414634146
"ENSG00000238133",3049,0.410954411282388
"ENSG00000238135",628,0.378980891719745
"ENSG00000238137",533,0.405253283302064
"ENSG00000238138",105,0.523809523809524
"ENSG00000238139",374,0.540106951871658
"ENSG00000238140",678,0.380530973451327
"ENSG00000238141",691,0.476121562952243
"ENSG00000238142",508,0.533464566929134
"ENSG00000238143",486,0.407407407407407
"ENSG00000238145",1192,0.479865771812081
"ENSG00000238149",391,0.439897698209719
"ENSG00000238150",284,0.5
"ENSG00000238151",262,0.408396946564886
"ENSG00000238152",1026,0.490253411306043
"ENSG00000238153",380,0.447368421052632
"ENSG00000238154",1745,0.358739255014327
"ENSG00000238156",461,0.429501084598698
"ENSG00000238158",629,0.459459459459459
"ENSG00000238160",999,0.4994994994995
"ENSG00000238161",1112,0.476618705035971
"ENSG00000238162",265,0.449056603773585
"ENSG00000238164",6137,0.628645918201075
"ENSG00000238165",237,0.489451476793249
"ENSG00000238166",392,0.589285714285714
"ENSG00000238168",395,0.551898734177215
"ENSG00000238169",771,0.461738002594034
"ENSG00000238171",833,0.378151260504202
"ENSG00000238172",897,0.608695652173913
"ENSG00000238173",150,0.406666666666667
"ENSG00000238176",293,0.488054607508532
"ENSG00000238178",1219,0.461033634126333
"ENSG00000238180",485,0.443298969072165
"ENSG00000238181",1300,0.549230769230769
"ENSG00000238183",244,0.508196721311475
"ENSG00000238184",1542,0.560311284046693
"ENSG00000238185",337,0.406528189910979
"ENSG00000238186",546,0.402930402930403
"ENSG00000238188",603,0.54228855721393
"ENSG00000238189",609,0.362889983579639
"ENSG00000238190",435,0.422988505747126
"ENSG00000238191",1190,0.515966386554622
"ENSG00000238192",498,0.526104417670683
"ENSG00000238193",1415,0.465724381625442
"ENSG00000238194",682,0.536656891495601
"ENSG00000238195",308,0.480519480519481
"ENSG00000238197",4046,0.453534354918438
"ENSG00000238198",2459,0.414802765351769
"ENSG00000238199",437,0.389016018306636
"ENSG00000238200",797,0.4366373902133
"ENSG00000238201",404,0.514851485148515
"ENSG00000238202",349,0.484240687679083
"ENSG00000238205",571,0.555166374781086
"ENSG00000238207",592,0.447635135135135
"ENSG00000238210",651,0.417818740399386
"ENSG00000238211",187,0.641711229946524
"ENSG00000238212",953,0.477439664218258
"ENSG00000238213",1231,0.458164094232331
"ENSG00000238215",1300,0.36
"ENSG00000238217",2473,0.410837040032349
"ENSG00000238220",390,0.384615384615385
"ENSG00000238221",500,0.396
"ENSG00000238222",1521,0.531886916502301
"ENSG00000238223",859,0.40279394644936
"ENSG00000238224",271,0.464944649446494
"ENSG00000238225",228,0.592105263157895
"ENSG00000238227",3396,0.660188457008245
"ENSG00000238228",1012,0.475296442687747
"ENSG00000238230",1844,0.575921908893709
"ENSG00000238231",367,0.514986376021798
"ENSG00000238232",182,0.417582417582418
"ENSG00000238235",1045,0.543540669856459
"ENSG00000238236",715,0.401398601398601
"ENSG00000238241",998,0.592184368737475
"ENSG00000238242",683,0.486090775988287
"ENSG00000238243",945,0.569312169312169
"ENSG00000238244",354,0.474576271186441
"ENSG00000238245",1277,0.494909945184025
"ENSG00000238246",499,0.376753507014028
"ENSG00000238247",1545,0.400647249190939
"ENSG00000238249",743,0.480484522207268
"ENSG00000238250",388,0.371134020618557
"ENSG00000238251",514,0.396887159533074
"ENSG00000238254",295,0.576271186440678
"ENSG00000238256",143,0.377622377622378
"ENSG00000238257",201,0.462686567164179
"ENSG00000238258",781,0.480153649167734
"ENSG00000238259",300,0.466666666666667
"ENSG00000238260",622,0.612540192926045
"ENSG00000238262",373,0.592493297587131
"ENSG00000238263",436,0.451834862385321
"ENSG00000238265",612,0.401960784313726
"ENSG00000238266",3070,0.4185667752443
"ENSG00000238267",476,0.331932773109244
"ENSG00000238268",686,0.654518950437318
"ENSG00000238269",507,0.443786982248521
"ENSG00000238270",414,0.403381642512077
"ENSG00000238271",566,0.501766784452297
"ENSG00000238272",677,0.478581979320532
"ENSG00000238273",2609,0.460329628210042
"ENSG00000238275",847,0.582054309327037
"ENSG00000238276",1054,0.432637571157495
"ENSG00000238277",660,0.433333333333333
"ENSG00000238278",758,0.556728232189974
"ENSG00000238279",531,0.525423728813559
"ENSG00000238280",688,0.462209302325581
"ENSG00000238282",168,0.5
"ENSG00000238283",1693,0.578854105138807
"ENSG00000238284",1171,0.375747224594364
"ENSG00000238285",482,0.427385892116183
"ENSG00000238286",864,0.53125
"ENSG00000238287",605,0.39504132231405
"ENSG00000238288",347,0.340057636887608
"ENSG00000238290",2044,0.526418786692759
"ENSG00000238291",831,0.439229843561974
"ENSG00000238295",104,0.451923076923077
"ENSG00000238297",192,0.427083333333333
"ENSG00000238300",81,0.407407407407407
"ENSG00000238302",63,0.285714285714286
"ENSG00000238304",62,0.387096774193548
"ENSG00000238311",104,0.423076923076923
"ENSG00000238316",104,0.384615384615385
"ENSG00000238317",84,0.369047619047619
"ENSG00000238324",306,0.490196078431373
"ENSG00000238326",104,0.432692307692308
"ENSG00000238344",77,0.428571428571429
"ENSG00000238357",62,0.370967741935484
"ENSG00000238358",578,0.531141868512111
"ENSG00000238363",133,0.406015037593985
"ENSG00000238364",60,0.4
"ENSG00000238365",60,0.4
"ENSG00000238366",101,0.425742574257426
"ENSG00000238367",91,0.406593406593407
"ENSG00000238370",60,0.366666666666667
"ENSG00000238371",104,0.432692307692308
"ENSG00000238372",105,0.485714285714286
"ENSG00000238374",63,0.46031746031746
"ENSG00000238379",118,0.508474576271186
"ENSG00000238380",60,0.35
"ENSG00000238382",105,0.371428571428571
"ENSG00000238386",63,0.333333333333333
"ENSG00000238387",104,0.384615384615385
"ENSG00000238390",177,0.412429378531073
"ENSG00000238391",113,0.486725663716814
"ENSG00000238399",91,0.296703296703297
"ENSG00000238405",116,0.482758620689655
"ENSG00000238406",62,0.354838709677419
"ENSG00000238410",135,0.392592592592593
"ENSG00000238417",62,0.419354838709677
"ENSG00000238419",63,0.396825396825397
"ENSG00000238420",95,0.410526315789474
"ENSG00000238423",67,0.402985074626866
"ENSG00000238426",102,0.441176470588235
"ENSG00000238427",69,0.376811594202899
"ENSG00000238431",66,0.454545454545455
"ENSG00000238440",104,0.403846153846154
"ENSG00000238441",62,0.370967741935484
"ENSG00000238443",95,0.421052631578947
"ENSG00000238444",100,0.41
"ENSG00000238446",60,0.383333333333333
"ENSG00000238447",64,0.4375
"ENSG00000238452",76,0.5
"ENSG00000238456",103,0.398058252427184
"ENSG00000238457",61,0.344262295081967
"ENSG00000238468",62,0.419354838709677
"ENSG00000238478",107,0.429906542056075
"ENSG00000238482",107,0.373831775700935
"ENSG00000238485",104,0.394230769230769
"ENSG00000238489",107,0.439252336448598
"ENSG00000238490",113,0.415929203539823
"ENSG00000238493",99,0.323232323232323
"ENSG00000238498",104,0.471153846153846
"ENSG00000238500",62,0.241935483870968
"ENSG00000238503",70,0.371428571428571
"ENSG00000238509",107,0.392523364485981
"ENSG00000238516",101,0.396039603960396
"ENSG00000238517",83,0.397590361445783
"ENSG00000238519",133,0.458646616541353
"ENSG00000238523",61,0.327868852459016
"ENSG00000238529",107,0.364485981308411
"ENSG00000238531",79,0.556962025316456
"ENSG00000238540",61,0.442622950819672
"ENSG00000238542",79,0.329113924050633
"ENSG00000238551",107,0.355140186915888
"ENSG00000238554",128,0.4375
"ENSG00000238558",62,0.387096774193548
"ENSG00000238560",102,0.42156862745098
"ENSG00000238561",118,0.483050847457627
"ENSG00000238562",62,0.467741935483871
"ENSG00000238570",103,0.436893203883495
"ENSG00000238575",135,0.392592592592593
"ENSG00000238578",72,0.472222222222222
"ENSG00000238584",62,0.387096774193548
"ENSG00000238585",114,0.368421052631579
"ENSG00000238590",62,0.451612903225806
"ENSG00000238594",103,0.436893203883495
"ENSG00000238597",72,0.416666666666667
"ENSG00000238606",62,0.419354838709677
"ENSG00000238609",63,0.380952380952381
"ENSG00000238610",63,0.444444444444444
"ENSG00000238616",104,0.375
"ENSG00000238619",96,0.322916666666667
"ENSG00000238622",142,0.380281690140845
"ENSG00000238627",109,0.440366972477064
"ENSG00000238628",104,0.413461538461538
"ENSG00000238632",62,0.451612903225806
"ENSG00000238645",103,0.446601941747573
"ENSG00000238649",64,0.375
"ENSG00000238650",67,0.432835820895522
"ENSG00000238653",62,0.370967741935484
"ENSG00000238658",107,0.383177570093458
"ENSG00000238669",107,0.383177570093458
"ENSG00000238680",107,0.401869158878505
"ENSG00000238685",127,0.590551181102362
"ENSG00000238694",104,0.442307692307692
"ENSG00000238697",102,0.313725490196078
"ENSG00000238698",62,0.387096774193548
"ENSG00000238704",62,0.370967741935484
"ENSG00000238705",52,0.615384615384615
"ENSG00000238707",69,0.347826086956522
"ENSG00000238709",62,0.387096774193548
"ENSG00000238711",96,0.395833333333333
"ENSG00000238713",113,0.433628318584071
"ENSG00000238719",64,0.3125
"ENSG00000238721",63,0.444444444444444
"ENSG00000238723",102,0.401960784313726
"ENSG00000238724",104,0.403846153846154
"ENSG00000238728",77,0.467532467532468
"ENSG00000238730",62,0.403225806451613
"ENSG00000238731",62,0.435483870967742
"ENSG00000238735",62,0.370967741935484
"ENSG00000238741",330,0.372727272727273
"ENSG00000238745",104,0.413461538461538
"ENSG00000238749",112,0.455357142857143
"ENSG00000238750",62,0.451612903225806
"ENSG00000238754",135,0.4
"ENSG00000238755",2816,0.412642045454545
"ENSG00000238759",63,0.396825396825397
"ENSG00000238761",104,0.413461538461538
"ENSG00000238764",104,0.423076923076923
"ENSG00000238765",123,0.422764227642276
"ENSG00000238777",62,0.403225806451613
"ENSG00000238778",61,0.409836065573771
"ENSG00000238782",62,0.467741935483871
"ENSG00000238783",105,0.457142857142857
"ENSG00000238785",76,0.5
"ENSG00000238788",62,0.338709677419355
"ENSG00000238789",64,0.375
"ENSG00000238793",104,0.490384615384615
"ENSG00000238795",270,0.577777777777778
"ENSG00000238797",100,0.46
"ENSG00000238804",104,0.451923076923077
"ENSG00000238808",62,0.403225806451613
"ENSG00000238812",62,0.467741935483871
"ENSG00000238813",104,0.413461538461538
"ENSG00000238819",85,0.305882352941176
"ENSG00000238825",162,0.493827160493827
"ENSG00000238829",63,0.396825396825397
"ENSG00000238830",62,0.387096774193548
"ENSG00000238832",145,0.324137931034483
"ENSG00000238833",161,0.459627329192547
"ENSG00000238835",134,0.402985074626866
"ENSG00000238837",592,0.501689189189189
"ENSG00000238840",133,0.390977443609023
"ENSG00000238842",67,0.402985074626866
"ENSG00000238845",113,0.398230088495575
"ENSG00000238854",75,0.386666666666667
"ENSG00000238862",84,0.30952380952381
"ENSG00000238875",261,0.421455938697318
"ENSG00000238880",61,0.426229508196721
"ENSG00000238882",107,0.392523364485981
"ENSG00000238884",63,0.412698412698413
"ENSG00000238886",82,0.390243902439024
"ENSG00000238898",161,0.521739130434783
"ENSG00000238901",104,0.461538461538462
"ENSG00000238902",104,0.442307692307692
"ENSG00000238904",64,0.375
"ENSG00000238906",105,0.447619047619048
"ENSG00000238908",111,0.477477477477477
"ENSG00000238912",102,0.441176470588235
"ENSG00000238913",62,0.435483870967742
"ENSG00000238917",142,0.598591549295775
"ENSG00000238923",63,0.428571428571429
"ENSG00000238924",62,0.354838709677419
"ENSG00000238926",101,0.405940594059406
"ENSG00000238933",112,0.455357142857143
"ENSG00000238934",129,0.674418604651163
"ENSG00000238936",73,0.410958904109589
"ENSG00000238941",107,0.457943925233645
"ENSG00000238942",69,0.391304347826087
"ENSG00000238943",110,0.436363636363636
"ENSG00000238949",62,0.354838709677419
"ENSG00000238950",76,0.526315789473684
"ENSG00000238959",66,0.424242424242424
"ENSG00000238961",138,0.608695652173913
"ENSG00000238962",62,0.419354838709677
"ENSG00000238963",131,0.32824427480916
"ENSG00000238964",62,0.354838709677419
"ENSG00000238965",109,0.541284403669725
"ENSG00000238966",72,0.361111111111111
"ENSG00000238987",62,0.387096774193548
"ENSG00000238998",68,0.294117647058824
"ENSG00000239001",107,0.401869158878505
"ENSG00000239002",330,0.454545454545455
"ENSG00000239003",63,0.365079365079365
"ENSG00000239005",127,0.645669291338583
"ENSG00000239007",64,0.4375
"ENSG00000239008",127,0.590551181102362
"ENSG00000239010",62,0.403225806451613
"ENSG00000239014",71,0.408450704225352
"ENSG00000239021",119,0.478991596638655
"ENSG00000239023",160,0.5125
"ENSG00000239030",103,0.339805825242718
"ENSG00000239035",104,0.471153846153846
"ENSG00000239039",104,0.490384615384615
"ENSG00000239040",103,0.427184466019417
"ENSG00000239041",104,0.461538461538462
"ENSG00000239043",86,0.36046511627907
"ENSG00000239053",64,0.359375
"ENSG00000239057",79,0.556962025316456
"ENSG00000239069",102,0.411764705882353
"ENSG00000239075",107,0.411214953271028
"ENSG00000239078",62,0.435483870967742
"ENSG00000239079",104,0.432692307692308
"ENSG00000239080",104,0.451923076923077
"ENSG00000239081",62,0.403225806451613
"ENSG00000239082",61,0.426229508196721
"ENSG00000239093",105,0.428571428571429
"ENSG00000239096",104,0.461538461538462
"ENSG00000239099",62,0.435483870967742
"ENSG00000239102",60,0.4
"ENSG00000239105",63,0.396825396825397
"ENSG00000239106",103,0.407766990291262
"ENSG00000239108",107,0.392523364485981
"ENSG00000239112",70,0.428571428571429
"ENSG00000239115",62,0.419354838709677
"ENSG00000239118",77,0.467532467532468
"ENSG00000239119",63,0.365079365079365
"ENSG00000239122",187,0.374331550802139
"ENSG00000239127",96,0.552083333333333
"ENSG00000239128",104,0.442307692307692
"ENSG00000239129",104,0.403846153846154
"ENSG00000239137",104,0.480769230769231
"ENSG00000239142",136,0.382352941176471
"ENSG00000239143",102,0.323529411764706
"ENSG00000239148",133,0.383458646616541
"ENSG00000239149",152,0.539473684210526
"ENSG00000239151",62,0.387096774193548
"ENSG00000239152",116,0.474137931034483
"ENSG00000239153",104,0.471153846153846
"ENSG00000239168",62,0.306451612903226
"ENSG00000239169",67,0.462686567164179
"ENSG00000239175",108,0.361111111111111
"ENSG00000239180",95,0.389473684210526
"ENSG00000239182",128,0.5078125
"ENSG00000239183",133,0.556390977443609
"ENSG00000239184",137,0.394160583941606
"ENSG00000239185",61,0.426229508196721
"ENSG00000239189",106,0.349056603773585
"ENSG00000239190",104,0.471153846153846
"ENSG00000239194",160,0.4875
"ENSG00000239195",73,0.356164383561644
"ENSG00000239197",143,0.41958041958042
"ENSG00000239198",884,0.420814479638009
"ENSG00000239199",504,0.468253968253968
"ENSG00000239200",377,0.437665782493369
"ENSG00000239201",478,0.426778242677824
"ENSG00000239202",276,0.521739130434783
"ENSG00000239203",477,0.536687631027254
"ENSG00000239205",1948,0.351642710472279
"ENSG00000239207",979,0.477017364657814
"ENSG00000239210",356,0.48876404494382
"ENSG00000239211",298,0.546979865771812
"ENSG00000239212",853,0.452520515826495
"ENSG00000239213",1429,0.410776766969909
"ENSG00000239215",394,0.484771573604061
"ENSG00000239216",410,0.639024390243902
"ENSG00000239218",1318,0.471168437025797
"ENSG00000239219",7977,0.432493418578413
"ENSG00000239221",320,0.49375
"ENSG00000239223",371,0.442048517520216
"ENSG00000239224",290,0.568965517241379
